IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
140650820,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,07/22/2014,04:00,PARK,NONE,100 Block of CARL ST,-122.450716635125,37.7657589212481,"(37.7657589212481, -122.450716635125)",14065082007023
140608697,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/22/2014,02:30,BAYVIEW,NONE,600 Block of DWIGHT ST,-122.408557884175,37.7224071816185,"(37.7224071816185, -122.408557884175)",14060869707021
140607774,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,23:00,PARK,"ARREST, BOOKED",MCALLISTER ST / LYON ST,-122.443324444777,37.7771638194542,"(37.7771638194542, -122.443324444777)",14060777407021
140607473,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,22:30,TARAVAL,NONE,SANMIGUEL ST / MOUNT VERNON AV,-122.449161344328,37.7186893467712,"(37.7186893467712, -122.449161344328)",14060747307021
140608120,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,22:30,INGLESIDE,NONE,NAPLES ST / ATHENS ST,-122.437484804587,37.7123744456953,"(37.7123744456953, -122.437484804587)",14060812007021
140609190,VEHICLE THEFT,STOLEN TRUCK,Monday,07/21/2014,22:00,NORTHERN,NONE,FILLMORE ST / EDDY ST,-122.432329732386,37.7814292195409,"(37.7814292195409, -122.432329732386)",14060919007025
140627192,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,07/21/2014,21:00,CENTRAL,NONE,LARKIN ST / BUSH ST,-122.418658294829,37.7889098399421,"(37.7889098399421, -122.418658294829)",14062719207020
140627192,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,21:00,CENTRAL,NONE,LARKIN ST / BUSH ST,-122.418658294829,37.7889098399421,"(37.7889098399421, -122.418658294829)",14062719207021
140607257,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,20:45,TARAVAL,NONE,1200 Block of 43RD AV,-122.502839794266,37.763354164827,"(37.763354164827, -122.502839794266)",14060725707021
140608976,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,20:00,INGLESIDE,NONE,0 Block of DANTON ST,-122.432459407357,37.731159558033,"(37.731159558033, -122.432459407357)",14060897607021
140607398,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,19:30,RICHMOND,NONE,3100 Block of SACRAMENTO ST,-122.444769354756,37.78841073754,"(37.78841073754, -122.444769354756)",14060739807021
140606635,VEHICLE THEFT,STOLEN TRUCK,Monday,07/21/2014,19:00,SOUTHERN,NONE,300 Block of 2ND ST,-122.396251395987,37.7852582857699,"(37.7852582857699, -122.396251395987)",14060663507025
140607718,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,19:00,PARK,NONE,DIVISADERO ST / WALLER ST,-122.436851371158,37.7703425963634,"(37.7703425963634, -122.436851371158)",14060771807021
140607467,VEHICLE THEFT,STOLEN TRUCK,Monday,07/21/2014,18:05,TENDERLOIN,NONE,TAYLOR ST / TURK ST,-122.410768766343,37.7832145190013,"(37.7832145190013, -122.410768766343)",14060746707025
140607627,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,18:00,TARAVAL,NONE,200 Block of HOLLOWAY AV,-122.455644220333,37.7219021358315,"(37.7219021358315, -122.455644220333)",14060762707021
140606958,VEHICLE THEFT,STOLEN TRUCK,Monday,07/21/2014,17:00,MISSION,NONE,1300 Block of SOUTH VAN NESS AV,-122.416254017272,37.7515522899856,"(37.7515522899856, -122.416254017272)",14060695807025
140607796,VEHICLE THEFT,STOLEN TRUCK,Monday,07/21/2014,16:30,TARAVAL,NONE,2200 Block of MORAGA ST,-122.486788182905,37.755603641693,"(37.755603641693, -122.486788182905)",14060779607025
140606839,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,16:00,RICHMOND,NONE,100 Block of BLAKE ST,-122.450910878766,37.7812988763675,"(37.7812988763675, -122.450910878766)",14060683907021
140608318,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,15:30,PARK,NONE,2500 Block of 15TH ST,-122.43906208618,37.7663877280272,"(37.7663877280272, -122.43906208618)",14060831807021
140605007,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,12:00,PARK,NONE,BEAVER ST / CASTRO ST,-122.43539868281,37.7649247900467,"(37.7649247900467, -122.43539868281)",14060500707021
140630496,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,07/21/2014,12:00,MISSION,NONE,14TH ST / SOUTH VAN NESS AV,-122.417803355796,37.7684043083075,"(37.7684043083075, -122.417803355796)",14063049607023
140606566,VEHICLE THEFT,STOLEN TRUCK,Monday,07/21/2014,10:25,SOUTHERN,NONE,500 Block of 9TH ST,-122.407801069192,37.7706199686035,"(37.7706199686035, -122.407801069192)",14060656607025
140606566,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,07/21/2014,10:25,SOUTHERN,NONE,500 Block of 9TH ST,-122.407801069192,37.7706199686035,"(37.7706199686035, -122.407801069192)",14060656607020
140604372,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Monday,07/21/2014,09:39,BAYVIEW,"ARREST, BOOKED",BLANKEN AV / PENINSULA AV,-122.399063364527,37.7116102340334,"(37.7116102340334, -122.399063364527)",14060437207051
140611684,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,08:45,TENDERLOIN,NONE,JONES ST / EDDY ST,-122.412597377187,37.7839320277273,"(37.7839320277273, -122.412597377187)",14061168407021
140621401,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,05:00,TARAVAL,NONE,SANTIAGO ST / 41ST AV,-122.477967578957,37.744821827583,"(37.744821827583, -122.477967578957)",14062140107021
140604059,VEHICLE THEFT,STOLEN TRUCK,Monday,07/21/2014,03:30,MISSION,NONE,3300 Block of 24TH ST,-122.419292770651,37.7522426923586,"(37.7522426923586, -122.419292770651)",14060405907025
140605148,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/21/2014,03:00,NORTHERN,NONE,BUSH ST / FILLMORE ST,-122.433461662619,37.7870198718253,"(37.7870198718253, -122.433461662619)",14060514807021
140605029,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,23:00,SOUTHERN,NONE,1ST ST / FOLSOM ST,-122.394484874311,37.7872982355244,"(37.7872982355244, -122.394484874311)",14060502907021
140603982,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,22:00,INGLESIDE,NONE,600 Block of CORTLAND AV,-122.415543016458,37.7389122033592,"(37.7389122033592, -122.415543016458)",14060398207021
140604877,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,07/20/2014,22:00,MISSION,NONE,FLORIDA ST / MARIPOSA ST,-122.411210037798,37.7629736141567,"(37.7629736141567, -122.411210037798)",14060487707023
140605104,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,21:00,BAYVIEW,NONE,300 Block of HALE ST,-122.411793667451,37.7310807089841,"(37.7310807089841, -122.411793667451)",14060510407021
140605079,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,21:00,INGLESIDE,NONE,ALEMANY BL / ONONDAGA AV,-122.438642401146,37.7216263690423,"(37.7216263690423, -122.438642401146)",14060507907021
140605853,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,21:00,TARAVAL,NONE,100 Block of RIVAS AV,-122.481690169452,37.7159676706513,"(37.7159676706513, -122.481690169452)",14060585307021
140603534,VEHICLE THEFT,STOLEN TRUCK,Sunday,07/20/2014,18:30,BAYVIEW,NONE,1200 Block of REVERE AV,-122.383599364346,37.7280102316098,"(37.7280102316098, -122.383599364346)",14060353407025
140605994,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,07/20/2014,18:30,SOUTHERN,NONE,MINNA ST / 10TH ST,-122.415374135884,37.7748441181386,"(37.7748441181386, -122.415374135884)",14060599407023
140603374,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,17:46,MISSION,UNFOUNDED,2300 Block of MARKET ST,-122.43403618214,37.7632941952462,"(37.7632941952462, -122.43403618214)",14060337407021
140603233,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,17:30,INGLESIDE,NONE,4100 Block of MISSION ST,-122.429614852533,37.730269701982,"(37.730269701982, -122.429614852533)",14060323307021
140646374,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,07/20/2014,17:00,NORTHERN,NONE,300 Block of GROVE ST,-122.42236966578,37.7779702929916,"(37.7779702929916, -122.42236966578)",14064637407023
140604930,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,16:30,NORTHERN,NONE,1900 Block of CALIFORNIA ST,-122.426464951476,37.7898996049045,"(37.7898996049045, -122.426464951476)",14060493007021
140606077,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,07/20/2014,16:00,PARK,NONE,1000 Block of FELL ST,-122.435122669886,37.7743200394152,"(37.7743200394152, -122.435122669886)",14060607707020
140606077,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,07/20/2014,16:00,PARK,NONE,1000 Block of FELL ST,-122.435122669886,37.7743200394152,"(37.7743200394152, -122.435122669886)",14060607707023
140604435,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,16:00,INGLESIDE,NONE,0 Block of SEMINOLE AV,-122.444788590491,37.7190297138064,"(37.7190297138064, -122.444788590491)",14060443507021
140607495,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,15:00,INGLESIDE,NONE,0 Block of INA CT,-122.424896829226,37.7235815692107,"(37.7235815692107, -122.424896829226)",14060749507021
140603619,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,14:00,BAYVIEW,NONE,1400 Block of YOSEMITE AV,-122.388843330032,37.7253147120101,"(37.7253147120101, -122.388843330032)",14060361907021
140604413,VEHICLE THEFT,STOLEN TRUCK,Sunday,07/20/2014,12:00,CENTRAL,NONE,SACRAMENTO ST / POWELL ST,-122.409365257601,37.7929722824235,"(37.7929722824235, -122.409365257601)",14060441307025
140612494,VEHICLE THEFT,STOLEN TRUCK,Sunday,07/20/2014,11:00,CENTRAL,NONE,GEARY ST / LEAVENWORTH ST,-122.414809966357,37.7865194111614,"(37.7865194111614, -122.414809966357)",14061249407025
140669928,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014,08:00,RICHMOND,NONE,6300 Block of CALIFORNIA ST,-122.485556223767,37.7838025532744,"(37.7838025532744, -122.485556223767)",14066992807021
140601550,VEHICLE THEFT,STOLEN TRUCK,Saturday,07/19/2014,23:30,SOUTHERN,NONE,HOWARD ST / 1ST ST,-122.396039441019,37.7885368188001,"(37.7885368188001, -122.396039441019)",14060155007025
140601588,VEHICLE THEFT,STOLEN TRUCK,Saturday,07/19/2014,23:00,SOUTHERN,NONE,700 Block of HARRISON ST,-122.397814506334,37.7821372491619,"(37.7821372491619, -122.397814506334)",14060158807025
140601629,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,23:00,SOUTHERN,NONE,RAUSCH ST / HOWARD ST,-122.410507458268,37.7770931489525,"(37.7770931489525, -122.410507458268)",14060162907021
140602144,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,22:00,INGLESIDE,NONE,5500 Block of DIAMONDHEIGHTS BL,-122.436868618045,37.7383794938318,"(37.7383794938318, -122.436868618045)",14060214407021
140601685,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,21:00,NORTHERN,NONE,LAGUNA ST / TURK ST,-122.427206305932,37.7811175256377,"(37.7811175256377, -122.427206305932)",14060168507021
140735400,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,07/19/2014,21:00,TARAVAL,NONE,300 Block of NAGLEE AV,-122.450611662739,37.7152933552367,"(37.7152933552367, -122.450611662739)",14073540007020
140735400,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,21:00,TARAVAL,NONE,300 Block of NAGLEE AV,-122.450611662739,37.7152933552367,"(37.7152933552367, -122.450611662739)",14073540007021
140602291,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,07/19/2014,20:00,RICHMOND,NONE,5000 Block of GEARY BL,-122.473410842432,37.7804792523103,"(37.7804792523103, -122.473410842432)",14060229107020
140602291,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,20:00,RICHMOND,NONE,5000 Block of GEARY BL,-122.473410842432,37.7804792523103,"(37.7804792523103, -122.473410842432)",14060229107021
140601431,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,19:45,CENTRAL,NONE,TAYLOR ST / CALIFORNIA ST,-122.412463308935,37.7916282844068,"(37.7916282844068, -122.412463308935)",14060143107021
140603114,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,18:00,TARAVAL,NONE,1200 Block of IRVING ST,-122.47114555295,37.7638796121694,"(37.7638796121694, -122.47114555295)",14060311407021
140601118,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,17:30,INGLESIDE,NONE,600 Block of BOSWORTH ST,-122.434547524567,37.7337410677616,"(37.7337410677616, -122.434547524567)",14060111807021
140637323,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,17:30,NORTHERN,NONE,1900 Block of PACIFIC AV,-122.427363308517,37.7943446897793,"(37.7943446897793, -122.427363308517)",14063732307021
140602172,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,17:00,NORTHERN,NONE,WEBSTER ST / OAK ST,-122.429178876168,37.7741822530143,"(37.7741822530143, -122.429178876168)",14060217207021
140601215,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,16:30,BAYVIEW,NONE,LANE ST / SHAFTER AV,-122.390729985082,37.7310386910994,"(37.7310386910994, -122.390729985082)",14060121507021
140600693,VEHICLE THEFT,STOLEN TRUCK,Saturday,07/19/2014,16:00,TARAVAL,NONE,2500 Block of SLOAT BL,-122.501501322719,37.7354734886833,"(37.7354734886833, -122.501501322719)",14060069307025
140600659,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,07/19/2014,15:00,PARK,"ARREST, BOOKED",300 Block of FREDERICK ST,-122.4485542877,37.766882416805,"(37.766882416805, -122.4485542877)",14060065907023
140608192,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,14:00,BAYVIEW,NONE,OAKDALE AV / 3RD ST,-122.390697630683,37.7347969947349,"(37.7347969947349, -122.390697630683)",14060819207021
140605370,VEHICLE THEFT,STOLEN TRUCK,Saturday,07/19/2014,12:00,PARK,NONE,1900 Block of EDDY ST,-122.43978515169,37.7805327441756,"(37.7805327441756, -122.43978515169)",14060537007025
140600449,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,08:30,SOUTHERN,"ARREST, BOOKED",0 Block of NEWMONTGOMERY ST,-122.401817240144,37.788440503956,"(37.788440503956, -122.401817240144)",14060044907021
140599541,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,08:00,INGLESIDE,NONE,0 Block of APPLETON AV,-122.423613543504,37.7387689856969,"(37.7387689856969, -122.423613543504)",14059954107021
140599115,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,07:35,INGLESIDE,NONE,100 Block of BEMIS ST,-122.430754149474,37.7370760861665,"(37.7370760861665, -122.430754149474)",14059911507021
140600267,VEHICLE THEFT,STOLEN TRUCK,Saturday,07/19/2014,04:30,TARAVAL,NONE,4000 Block of 19TH AV,-122.471071293807,37.7156903218239,"(37.7156903218239, -122.471071293807)",14060026707025
140600433,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,07/19/2014,01:00,RICHMOND,NONE,CALIFORNIA ST / 3RD AV,-122.46136862239,37.7854024750038,"(37.7854024750038, -122.46136862239)",14060043307021
140599842,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,23:00,INGLESIDE,UNFOUNDED,4700 Block of MISSION ST,-122.436867932617,37.7220486455317,"(37.7220486455317, -122.436867932617)",14059984207021
140599648,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,23:00,CENTRAL,NONE,JACKSON ST / MONTGOMERY ST,-122.403499804591,37.7964183278993,"(37.7964183278993, -122.403499804591)",14059964807021
140598907,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,23:00,CENTRAL,NONE,POWELL ST / POST ST,-122.408403859899,37.7882933915158,"(37.7882933915158, -122.408403859899)",14059890707021
140599529,VEHICLE THEFT,STOLEN TRUCK,Friday,07/18/2014,23:00,MISSION,NONE,2700 Block of 22ND ST,-122.409908449792,37.7560248782427,"(37.7560248782427, -122.409908449792)",14059952907025
140598725,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,21:00,MISSION,UNFOUNDED,16TH ST / FLORIDA ST,-122.411456231268,37.765548976206,"(37.765548976206, -122.411456231268)",14059872507021
140602865,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,20:00,PARK,NONE,400 Block of ROOSEVELT WY,-122.443031433556,37.7641128935278,"(37.7641128935278, -122.443031433556)",14060286507021
140598612,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,19:45,NORTHERN,NONE,OAK ST / GOUGH ST,-122.42260112019,37.7750203945871,"(37.7750203945871, -122.42260112019)",14059861207021
140599228,VEHICLE THEFT,STOLEN TRUCK,Friday,07/18/2014,19:00,TARAVAL,NONE,0 Block of RAMSELL ST,-122.466093625994,37.7111884488186,"(37.7111884488186, -122.466093625994)",14059922807025
140602451,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,19:00,PARK,NONE,GROVE ST / BRODERICK ST,-122.43965964948,37.7757133642454,"(37.7757133642454, -122.43965964948)",14060245107021
140600295,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,18:00,BAYVIEW,NONE,0 Block of HALE ST,-122.406491627754,37.7328438268335,"(37.7328438268335, -122.406491627754)",14060029507021
140600574,VEHICLE THEFT,STOLEN TRUCK,Friday,07/18/2014,18:00,INGLESIDE,NONE,300 Block of NEY ST,-122.424415451083,37.7301655270844,"(37.7301655270844, -122.424415451083)",14060057407025
140597909,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,15:15,SOUTHERN,NONE,GOLDEN GATE AV / MARKET ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",14059790907021
140610711,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,15:00,NORTHERN,NONE,POLK ST / LOMBARD ST,-122.422903989743,37.8015561122036,"(37.8015561122036, -122.422903989743)",14061071107021
140598521,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,13:55,NORTHERN,NONE,PAGE ST / WEBSTER ST,-122.428991906337,37.773245865199,"(37.773245865199, -122.428991906337)",14059852107021
140598593,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,11:00,BAYVIEW,NONE,0 Block of LASVILLAS CT,-122.385750644723,37.733551160888,"(37.733551160888, -122.385750644723)",14059859307021
140616327,VEHICLE THEFT,STOLEN TRUCK,Friday,07/18/2014,08:45,RICHMOND,NONE,300 Block of 29TH AV,-122.489153006504,37.782742038438,"(37.782742038438, -122.489153006504)",14061632707025
140599444,VEHICLE THEFT,STOLEN TRUCK,Friday,07/18/2014,01:00,INGLESIDE,NONE,300 Block of MOSCOW ST,-122.427127092149,37.7220546946947,"(37.7220546946947, -122.427127092149)",14059944407025
140597200,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,01:00,INGLESIDE,NONE,PRECITA AV / MISSION ST,-122.419123525573,37.7467755179049,"(37.7467755179049, -122.419123525573)",14059720007021
140597783,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,07/18/2014,00:03,INGLESIDE,NONE,100 Block of DELTA ST,-122.408237983437,37.716173244581,"(37.716173244581, -122.408237983437)",14059778307021
140597341,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,22:45,INGLESIDE,NONE,PASADENA ST / GENEVA AV,-122.419241455854,37.7080829769301,"(37.7080829769301, -122.419241455854)",14059734107021
140596246,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,21:00,MISSION,NONE,DORLAND ST / GUERRERO ST,-122.423878534712,37.762344486562,"(37.762344486562, -122.423878534712)",14059624607021
140596008,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,20:30,TARAVAL,NONE,300 Block of SLOAT BL,-122.476112101091,37.734780118103,"(37.734780118103, -122.476112101091)",14059600807021
140596779,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,07/17/2014,20:00,MISSION,NONE,1000 Block of HAMPSHIRE ST,-122.407454762196,37.7552963519407,"(37.7552963519407, -122.407454762196)",14059677907020
140596779,VEHICLE THEFT,STOLEN TRUCK,Thursday,07/17/2014,20:00,MISSION,NONE,1000 Block of HAMPSHIRE ST,-122.407454762196,37.7552963519407,"(37.7552963519407, -122.407454762196)",14059677907025
140596785,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,19:45,MISSION,NONE,2900 Block of 22ND ST,-122.413846106653,37.7557874583088,"(37.7557874583088, -122.413846106653)",14059678507021
140595919,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,19:00,MISSION,NONE,19TH ST / GUERRERO ST,-122.423643957485,37.7599667312465,"(37.7599667312465, -122.423643957485)",14059591907021
140599751,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,18:00,MISSION,NONE,1700 Block of FOLSOM ST,-122.415681838944,37.7689498240883,"(37.7689498240883, -122.415681838944)",14059975107021
140599303,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,18:00,NORTHERN,NONE,1300 Block of GREEN ST,-122.421351234154,37.7979814491242,"(37.7979814491242, -122.421351234154)",14059930307021
140596581,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,16:30,TARAVAL,NONE,ALEMANY BL / ARCH ST,-122.467025622724,37.7114947413887,"(37.7114947413887, -122.467025622724)",14059658107021
140657365,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,07/17/2014,16:06,SOUTHERN,NONE,600 Block of BRYANT ST,-122.399151509541,37.77862707848,"(37.77862707848, -122.399151509541)",14065736507023
140603625,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,16:00,NORTHERN,NONE,LOMBARD ST / RICHARDSON AV,-122.444745293409,37.798780662461,"(37.798780662461, -122.444745293409)",14060362507021
140597727,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,15:00,INGLESIDE,NONE,MONTEREY BL / FOERSTER ST,-122.448865497054,37.7315417593945,"(37.7315417593945, -122.448865497054)",14059772707021
140595878,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014,10:30,BAYVIEW,"ARREST, BOOKED",0 Block of WATCHMAN WY,-122.395251009931,37.7553443519568,"(37.7553443519568, -122.395251009931)",14059587807021
140469712,VEHICLE THEFT,STOLEN TRUCK,Thursday,07/17/2014,07:42,BAYVIEW,NONE,0 Block of HARE ST,-122.378991849151,37.7345362232996,"(37.7345362232996, -122.378991849151)",14046971207025
140593565,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/16/2014,23:00,PARK,NONE,BAKER ST / HAYES ST,-122.441110854133,37.7745659838451,"(37.7745659838451, -122.441110854133)",14059356507021
140593264,VEHICLE THEFT,STOLEN TRUCK,Wednesday,07/16/2014,21:00,INGLESIDE,NONE,AMAZON AV / NAPLES ST,-122.435346595017,37.7153790553178,"(37.7153790553178, -122.435346595017)",14059326407025
